match_id,batter,Runs,Balls,Fours,Sixes,Outs,Strike Rate,Career_Avg,Last5_Avg
598059,DJ Hussey,20,21,1,1,1,95.23809523809524,21.327272727272728,20.0
598064,DJ Hussey,13,14,1,0,1,92.85714285714286,21.303571428571427,19.6
734013,DJ Hussey,25,31,1,1,1,80.64516129032258,21.157894736842106,18.0
734029,DJ Hussey,50,33,5,2,0,151.5151515151515,21.224137931034484,16.2
734045,DJ Hussey,40,29,2,3,0,137.93103448275863,21.71186440677966,21.8
734047,DJ Hussey,1,3,0,0,1,33.33333333333333,22.016666666666666,29.6
501201,DJ Jacobs,1,6,0,0,1,16.666666666666664,21.672131147540984,25.8
501205,DJ Jacobs,22,17,2,2,1,129.41176470588235,1.0,0.0
501210,DJ Jacobs,12,22,1,0,1,54.54545454545454,11.5,0.0
501224,DJ Jacobs,32,20,5,1,1,160.0,11.666666666666666,0.0
501231,DJ Jacobs,15,16,0,1,1,93.75,16.75,0.0
501237,DJ Jacobs,10,10,2,0,1,100.0,16.4,16.4
548325,DJ Jacobs,0,10,0,0,1,0.0,15.333333333333334,18.2
1254086,DJ Malan,26,26,1,1,1,100.0,13.142857142857142,13.8
1304085,DJ Mitchell,16,25,0,0,1,64.0,26.0,0.0
1304090,DJ Mitchell,17,21,1,0,1,80.95238095238095,16.0,0.0
1422119,DJ Mitchell,22,18,0,2,1,122.22222222222224,16.5,0.0
1422125,DJ Mitchell,24,20,2,0,0,120.0,18.333333333333332,0.0
1422131,DJ Mitchell,34,26,1,2,1,130.76923076923077,19.75,0.0
1422136,DJ Mitchell,13,11,1,0,1,118.1818181818182,22.6,22.6
1426260,DJ Mitchell,25,20,1,1,1,125.0,21.0,22.0
1426267,DJ Mitchell,17,16,1,0,1,106.25,21.571428571428573,23.6
1426277,DJ Mitchell,11,10,1,0,1,110.0,21.0,22.6
1426284,DJ Mitchell,52,32,7,1,1,162.5,19.88888888888889,20.0
1426287,DJ Mitchell,1,1,0,0,0,100.0,23.1,23.6
1426291,DJ Mitchell,30,19,2,1,1,157.89473684210526,21.09090909090909,21.2
1426297,DJ Mitchell,63,34,7,3,1,185.29411764705884,21.833333333333332,22.2
1426299,DJ Mitchell,22,14,4,0,1,157.14285714285714,25.0,31.4
1426306,DJ Mitchell,4,7,0,0,1,57.14285714285714,24.785714285714285,33.6
829757,DJ Muthuswami,1,3,0,0,1,33.33333333333333,23.4,24.0
335985,DJ Thornely,0,6,0,0,1,0.0,1.0,0.0
336004,DJ Thornely,30,24,2,2,1,125.0,0.0,0.0
336021,DJ Thornely,1,6,0,0,0,16.666666666666664,15.0,0.0
336024,DJ Thornely,8,18,0,0,1,44.44444444444444,10.333333333333334,0.0
1304052,DJ Willey,18,30,3,0,1,60.0,9.75,0.0
1304059,DJ Willey,0,2,0,0,2,0.0,18.0,0.0
1359483,DJ Willey,20,20,2,0,0,100.0,9.0,0.0
1359506,DJ Willey,4,2,1,0,0,200.0,12.666666666666666,0.0
1359510,DJ Willey,11,10,1,0,0,110.0,10.5,0.0
598030,DJG Sammy,19,12,2,1,1,158.33333333333331,10.6,10.6
598032,DJG Sammy,60,44,8,1,1,136.36363636363637,19.0,0.0
598039,DJG Sammy,1,1,0,0,0,100.0,39.5,0.0
598044,DJG Sammy,18,20,0,1,0,90.0,26.666666666666668,0.0
598051,DJG Sammy,7,3,0,1,1,233.33333333333331,24.5,0.0
598056,DJG Sammy,0,3,0,0,1,0.0,21.0,21.0
598065,DJG Sammy,23,19,1,1,1,121.05263157894736,17.5,17.2
598069,DJG Sammy,17,12,0,2,0,141.66666666666669,18.285714285714285,9.8
598071,DJG Sammy,29,22,0,3,1,131.8181818181818,18.125,13.0
729285,DJG Sammy,6,12,0,0,1,50.0,19.333333333333332,15.2
729295,DJG Sammy,15,11,0,1,1,136.36363636363637,18.0,15.0
729311,DJG Sammy,23,16,2,1,0,143.75,17.727272727272727,18.0
729317,DJG Sammy,10,6,1,1,1,166.66666666666669,18.166666666666668,18.0
733977,DJG Sammy,8,9,0,1,1,88.88888888888889,17.53846153846154,16.6
734015,DJG Sammy,7,16,0,0,1,43.75,16.857142857142858,12.4
734021,DJG Sammy,10,4,0,1,0,250.0,16.2,12.6
734029,DJG Sammy,0,3,0,0,1,0.0,15.8125,11.6
734037,DJG Sammy,29,20,1,3,1,145.0,14.882352941176471,7.0
829713,DJG Sammy,7,9,0,0,1,77.77777777777779,15.666666666666666,10.8
829719,DJG Sammy,6,9,0,0,1,66.66666666666666,15.210526315789474,10.6
1136564,DJM Short,4,5,1,0,1,80.0,14.75,10.4
1136566,DJM Short,6,3,1,0,1,200.0,4.0,0.0
1136571,DJM Short,11,18,1,0,1,61.11111111111112,5.0,0.0
1136575,DJM Short,44,43,5,1,1,102.32558139534883,7.0,0.0
1136592,DJM Short,44,25,2,4,1,176.0,16.25,0.0
1136598,DJM Short,2,2,0,0,1,100.0,21.8,21.8
1136607,DJM Short,4,6,1,0,1,66.66666666666666,18.5,21.4
1082599,DL Chahar,14,6,0,2,1,233.33333333333331,16.428571428571427,21.0
1136561,DL Chahar,0,1,0,0,1,0.0,14.0,0.0
1136612,DL Chahar,1,2,0,0,0,50.0,7.0,0.0
1136616,DL Chahar,39,21,1,3,1,185.7142857142857,5.0,0.0
1136617,DL Chahar,10,6,0,1,1,166.66666666666669,13.5,0.0
1175370,DL Chahar,7,7,1,0,1,100.0,12.8,12.8
1178419,DL Chahar,0,3,0,0,1,0.0,11.833333333333334,11.4
1216521,DL Chahar,0,5,0,0,1,0.0,10.142857142857142,11.4
1216525,DL Chahar,5,5,0,0,0,100.0,8.875,11.2
1216528,DL Chahar,2,2,0,0,0,100.0,8.444444444444445,4.4
1254098,DL Chahar,1,1,0,0,0,100.0,7.8,2.8
1359529,DL Chahar,1,2,0,0,0,50.0,7.181818181818182,1.6
392198,DL Vettori,29,28,3,0,1,103.57142857142858,6.666666666666667,1.8
392226,DL Vettori,1,2,0,0,1,50.0,29.0,0.0
392232,DL Vettori,4,2,0,0,0,200.0,15.0,0.0
419140,DL Vettori,19,17,2,0,0,111.76470588235294,11.333333333333334,0.0
419144,DL Vettori,12,7,2,0,0,171.42857142857142,13.25,0.0
419149,DL Vettori,2,4,0,0,1,50.0,13.0,13.0
501208,DL Vettori,3,6,0,0,0,50.0,11.166666666666666,7.6
501211,DL Vettori,2,2,0,0,0,100.0,10.0,8.0
501227,DL Vettori,18,21,1,1,0,85.71428571428571,9.0,7.6
501271,DL Vettori,0,1,0,0,1,0.0,10.0,7.4
548310,DL Vettori,3,5,0,0,1,60.0,9.0,5.0
548315,DL Vettori,20,13,3,1,1,153.84615384615387,8.454545454545455,5.2
548318,DL Vettori,1,1,0,0,0,100.0,9.416666666666666,8.6
548324,DL Vettori,1,2,0,0,1,50.0,8.76923076923077,8.4
548331,DL Vettori,2,3,0,0,0,66.66666666666666,8.214285714285714,5.0
548344,DL Vettori,4,4,0,0,0,100.0,7.8,5.4
1082620,DM Bravo,6,5,1,0,0,120.0,7.5625,5.6
335999,DNT Zoysa,1,2,0,0,1,50.0,6.0,0.0
336024,DNT Zoysa,10,7,1,0,0,142.85714285714286,1.0,0.0
1304047,DP Conway,3,8,0,0,1,37.5,5.5,0.0
1304092,DP Conway,85,56,8,4,0,151.78571428571428,3.0,0.0
1304095,DP Conway,56,37,6,2,1,151.35135135135135,44.0,0.0
1304101,DP Conway,87,51,8,5,1,170.58823529411765,48.0,0.0
1304105,DP Conway,0,1,0,0,1,0.0,57.75,0.0
1304108,DP Conway,5,9,0,0,1,55.55555555555556,46.2,46.2
1304114,DP Conway,16,14,1,1,1,114.28571428571428,39.333333333333336,46.6
1359475,DP Conway,1,6,0,0,1,16.666666666666664,36.0,32.8
1359480,DP Conway,47,30,5,2,1,156.66666666666666,31.625,21.8
1359486,DP Conway,0,4,0,0,1,0.0,33.333333333333336,13.8
1359491,DP Conway,50,39,6,0,1,128.2051282051282,30.0,13.8
1359498,DP Conway,83,46,6,6,1,180.43478260869568,31.818181818181817,22.8
1359503,DP Conway,77,57,12,1,1,135.08771929824562,36.083333333333336,36.2
1359507,DP Conway,56,40,4,3,1,140.0,39.23076923076923,51.4
1359511,DP Conway,8,16,1,0,1,50.0,40.42857142857143,53.2
1359515,DP Conway,92,54,16,1,0,170.37037037037038,38.266666666666666,54.8
1359523,DP Conway,44,43,4,0,1,102.32558139534883,41.625,63.2
1359529,DP Conway,10,15,1,0,1,66.66666666666666,41.76470588235294,55.4
1359535,DP Conway,30,28,3,0,1,107.14285714285714,40.0,42.0
1359541,DP Conway,87,53,11,3,1,164.1509433962264,39.473684210526315,36.8
1370350,DP Conway,40,34,4,0,1,117.64705882352942,41.85,52.6
1370353,DP Conway,47,28,4,2,1,167.85714285714286,41.76190476190476,42.2
419114,DP Nannes,3,11,0,0,1,27.27272727272727,42.0,42.8
419120,DP Nannes,1,2,0,0,0,50.0,3.0,0.0
336020,DP Vijaykumar,1,1,0,0,0,100.0,2.0,0.0
335987,DPMD Jayawardene,2,5,0,0,1,40.0,1.0,0.0
335991,DPMD Jayawardene,12,7,0,1,1,171.42857142857142,2.0,0.0
335995,DPMD Jayawardene,15,15,2,0,1,100.0,7.0,0.0
335999,DPMD Jayawardene,45,25,6,1,0,180.0,9.666666666666666,0.0
336003,DPMD Jayawardene,10,6,0,1,1,166.66666666666669,18.5,0.0
336006,DPMD Jayawardene,17,23,2,0,0,73.91304347826086,16.8,16.8
336013,DPMD Jayawardene,8,6,0,1,1,133.33333333333331,16.833333333333332,19.8
336022,DPMD Jayawardene,36,18,3,2,0,200.0,15.571428571428571,19.0
336028,DPMD Jayawardene,1,2,0,0,1,50.0,18.125,23.2
336031,DPMD Jayawardene,14,11,0,1,0,127.27272727272728,16.22222222222222,14.4
336035,DPMD Jayawardene,11,10,1,0,1,110.0,16.0,15.2
336039,DPMD Jayawardene,8,10,1,0,2,80.0,15.545454545454545,14.0
392183,DPMD Jayawardene,6,6,1,0,1,100.0,14.916666666666666,14.0
392186,DPMD Jayawardene,31,21,3,1,0,147.61904761904762,14.23076923076923,8.0
392191,DPMD Jayawardene,1,1,0,0,0,100.0,15.428571428571429,14.0
392195,DPMD Jayawardene,7,10,0,0,1,70.0,14.466666666666667,11.4
392200,DPMD Jayawardene,7,9,0,0,1,77.77777777777779,14.0,10.6
392204,DPMD Jayawardene,19,16,2,0,1,118.75,13.588235294117647,10.4
392207,DPMD Jayawardene,52,44,7,0,0,118.1818181818182,13.88888888888889,13.0
392210,DPMD Jayawardene,9,11,0,1,1,81.81818181818183,15.894736842105264,17.2
392214,DPMD Jayawardene,44,25,3,2,0,176.0,15.55,18.8
392216,DPMD Jayawardene,43,29,1,3,2,148.27586206896552,16.904761904761905,26.2
419108,DPMD Jayawardene,0,1,0,0,1,0.0,18.09090909090909,33.4
419112,DPMD Jayawardene,26,15,3,1,0,173.33333333333334,17.304347826086957,29.6
419117,DPMD Jayawardene,14,9,3,0,1,155.55555555555557,17.666666666666668,24.4
419121,DPMD Jayawardene,9,7,0,1,2,128.57142857142858,17.52,25.4
419124,DPMD Jayawardene,23,22,0,1,2,104.54545454545456,17.192307692307693,18.4
419127,DPMD Jayawardene,16,15,1,0,1,106.66666666666669,17.40740740740741,14.4
419132,DPMD Jayawardene,20,20,2,0,1,100.0,17.357142857142858,17.6
419139,DPMD Jayawardene,110,61,14,3,0,180.327868852459,17.448275862068964,16.4
419143,DPMD Jayawardene,44,35,6,1,1,125.71428571428572,20.533333333333335,35.6
419146,DPMD Jayawardene,31,18,7,0,1,172.22222222222223,21.29032258064516,42.6
419149,DPMD Jayawardene,38,35,4,1,1,108.57142857142856,21.59375,44.2
419156,DPMD Jayawardene,93,65,13,2,0,143.07692307692307,22.09090909090909,48.6
419159,DPMD Jayawardene,21,9,2,2,1,233.33333333333331,24.176470588235293,63.2
501200,DPMD Jayawardene,18,19,2,0,1,94.73684210526316,24.085714285714285,45.4
501207,DPMD Jayawardene,2,3,0,0,1,66.66666666666666,23.916666666666668,40.2
501210,DPMD Jayawardene,56,38,9,0,1,147.36842105263156,23.324324324324323,34.4
501215,DPMD Jayawardene,16,11,2,1,1,145.45454545454547,24.18421052631579,38.0
501219,DPMD Jayawardene,25,28,5,0,1,89.28571428571429,23.974358974358974,22.6
501225,DPMD Jayawardene,13,14,2,0,2,92.85714285714286,24.0,23.4
501229,DPMD Jayawardene,4,8,1,0,1,50.0,23.73170731707317,22.4
501233,DPMD Jayawardene,18,28,2,0,1,64.28571428571429,23.261904761904763,22.8
501238,DPMD Jayawardene,7,11,1,0,1,63.63636363636363,23.13953488372093,15.2
501242,DPMD Jayawardene,55,43,2,2,0,127.90697674418604,22.772727272727273,13.4
501247,DPMD Jayawardene,3,10,0,0,1,30.0,23.488888888888887,19.4
501254,DPMD Jayawardene,76,56,8,2,0,135.71428571428572,23.043478260869566,17.4
501258,DPMD Jayawardene,6,3,1,0,1,200.0,24.170212765957448,31.8
548316,DPMD Jayawardene,20,21,1,0,0,95.23809523809524,23.791666666666668,29.4
548321,DPMD Jayawardene,6,5,1,0,1,120.0,23.714285714285715,32.0
548325,DPMD Jayawardene,17,21,1,0,0,80.95238095238095,23.36,22.2
548333,DPMD Jayawardene,7,7,1,0,1,100.0,23.235294117647058,25.0
548337,DPMD Jayawardene,18,15,3,0,0,120.0,22.923076923076923,11.2
548342,DPMD Jayawardene,55,42,8,0,1,130.95238095238096,22.830188679245282,13.6
548345,DPMD Jayawardene,6,5,1,0,1,120.0,23.425925925925927,20.6
548349,DPMD Jayawardene,0,3,0,0,1,0.0,23.10909090909091,20.6
548357,DPMD Jayawardene,30,28,3,1,0,107.14285714285714,22.696428571428573,17.2
548364,DPMD Jayawardene,8,10,1,0,1,80.0,22.82456140350877,21.8
548369,DPMD Jayawardene,56,49,8,0,0,114.28571428571428,22.56896551724138,19.8
548372,DPMD Jayawardene,9,14,0,0,1,64.28571428571429,23.135593220338983,20.0
548374,DPMD Jayawardene,8,10,1,0,1,80.0,22.9,20.6
548378,DPMD Jayawardene,40,35,6,0,1,114.28571428571428,22.65573770491803,22.2
548380,DPMD Jayawardene,55,41,4,2,1,134.14634146341464,22.93548387096774,24.2
597998,DPMD Jayawardene,66,55,8,1,1,120.0,23.444444444444443,33.6
598001,DPMD Jayawardene,19,16,1,0,1,118.75,24.109375,35.6
598006,DPMD Jayawardene,3,7,0,0,1,42.85714285714285,24.03076923076923,37.6
598010,DPMD Jayawardene,12,14,1,1,1,85.71428571428571,23.71212121212121,36.6
598017,DPMD Jayawardene,28,31,2,0,0,90.32258064516128,23.53731343283582,31.0
598020,DPMD Jayawardene,6,12,1,0,1,50.0,23.602941176470587,25.6
598024,DPMD Jayawardene,59,43,8,1,1,137.2093023255814,23.347826086956523,13.6
598028,DPMD Jayawardene,39,42,3,1,1,92.85714285714286,23.857142857142858,21.6
598035,DPMD Jayawardene,12,18,2,0,1,66.66666666666666,24.070422535211268,28.8
598040,DPMD Jayawardene,5,9,0,0,1,55.55555555555556,23.90277777777778,28.8
598044,DPMD Jayawardene,11,12,1,1,1,91.66666666666666,23.643835616438356,24.2
598049,DPMD Jayawardene,34,32,4,1,1,106.25,23.472972972972972,25.2
598054,DPMD Jayawardene,19,13,4,0,1,146.15384615384613,23.613333333333333,20.2
598059,DPMD Jayawardene,4,4,1,0,1,100.0,23.55263157894737,16.2
598067,DPMD Jayawardene,14,14,3,0,1,100.0,23.2987012987013,14.6
419115,DR Martyn,19,26,1,0,2,73.07692307692307,23.17948717948718,16.4
1237177,DR Sams,0,2,0,0,1,0.0,19.0,0.0
1254079,DR Sams,3,2,0,0,0,150.0,0.0,0.0
1254083,DR Sams,3,4,0,0,1,75.0,1.5,0.0
1304048,DR Sams,7,3,0,1,0,233.33333333333331,2.0,0.0
1304055,DR Sams,0,1,0,0,1,0.0,3.25,0.0
1304079,DR Sams,5,3,1,0,1,166.66666666666669,2.6,2.6
1304083,DR Sams,3,8,0,0,2,37.5,3.0,3.6
1304090,DR Sams,6,1,0,1,0,600.0,3.0,3.6
1304097,DR Sams,0,2,0,0,1,0.0,3.375,4.2
1304102,DR Sams,1,2,0,0,1,50.0,3.0,2.8
1304105,DR Sams,1,7,0,0,1,14.285714285714285,2.8,3.0
1304111,DR Sams,15,12,0,1,1,125.0,2.6363636363636362,2.2
1304115,DR Sams,0,1,0,0,0,0.0,3.6666666666666665,4.6
1136595,DR Shorey,8,9,0,1,1,88.88888888888889,3.3846153846153846,3.4
1178419,DR Shorey,5,11,0,0,1,45.45454545454545,8.0,0.0
336028,DR Smith,20,16,2,1,0,125.0,6.5,0.0
336032,DR Smith,17,17,2,0,1,100.0,20.0,0.0
336036,DR Smith,8,8,1,0,1,100.0,18.5,0.0
392192,DR Smith,35,23,2,2,1,152.17391304347828,15.0,0.0
392196,DR Smith,12,5,1,1,1,240.0,20.0,0.0
392201,DR Smith,48,29,5,2,1,165.51724137931035,18.4,18.4
392205,DR Smith,7,8,1,0,1,87.5,23.333333333333332,24.0
392209,DR Smith,49,23,2,5,1,213.0434782608696,21.0,22.0
392212,DR Smith,16,12,1,1,1,133.33333333333331,24.5,30.2
392220,DR Smith,47,32,0,4,1,146.875,23.555555555555557,26.4
392223,DR Smith,1,2,0,0,1,50.0,25.9,33.4
419141,DR Smith,4,7,0,0,1,57.14285714285714,23.636363636363637,24.0
419147,DR Smith,13,8,0,1,0,162.5,22.0,23.4
419164,DR Smith,5,10,1,0,1,50.0,21.307692307692307,16.2
548355,DR Smith,24,9,2,2,0,266.66666666666663,20.142857142857142,14.0
548360,DR Smith,2,3,0,0,1,66.66666666666666,20.4,9.4
548367,DR Smith,6,5,1,0,1,120.0,19.25,9.6
548370,DR Smith,0,1,0,0,1,0.0,18.470588235294116,10.0
548377,DR Smith,87,60,10,3,0,145.0,17.444444444444443,7.4
548379,DR Smith,38,24,5,2,1,158.33333333333331,21.105263157894736,23.8
598002,DR Smith,3,5,0,0,1,60.0,21.95,26.6
598024,DR Smith,8,12,1,0,1,66.66666666666666,21.047619047619047,26.8
598029,DR Smith,62,45,3,5,1,137.77777777777777,20.454545454545453,27.2
598033,DR Smith,50,37,4,3,1,135.13513513513513,22.26086956521739,39.6
598037,DR Smith,33,33,3,1,1,100.0,23.416666666666668,32.2
598039,DR Smith,38,40,3,2,1,95.0,23.8,31.2
598046,DR Smith,22,24,2,1,1,91.66666666666666,24.346153846153847,38.2
598050,DR Smith,47,56,7,0,1,83.92857142857143,24.25925925925926,41.0
598055,DR Smith,0,1,0,0,1,0.0,25.071428571428573,38.0
598060,DR Smith,21,18,4,0,1,116.66666666666669,24.20689655172414,28.0
598070,DR Smith,68,29,6,5,1,234.4827586206896,24.1,25.6
598072,DR Smith,62,47,6,2,1,131.91489361702128,25.516129032258064,31.6
598073,DR Smith,4,4,1,0,1,100.0,26.65625,39.6
729283,DR Smith,66,46,6,3,1,143.47826086956522,25.96969696969697,31.0
729293,DR Smith,29,29,3,0,1,100.0,27.147058823529413,44.2
729297,DR Smith,50,28,6,3,1,178.57142857142858,27.2,45.8
729303,DR Smith,29,22,0,4,1,131.8181818181818,27.833333333333332,42.2
729311,DR Smith,66,46,4,5,1,143.47826086956522,27.864864864864863,35.6
733971,DR Smith,16,11,2,1,1,145.45454545454547,28.86842105263158,48.0
733981,DR Smith,79,51,4,8,1,154.90196078431373,28.53846153846154,38.0
733987,DR Smith,4,5,1,0,1,80.0,29.8,48.0
733995,DR Smith,57,51,5,3,1,111.76470588235294,29.170731707317074,38.8
734003,DR Smith,44,38,5,2,1,115.78947368421052,29.833333333333332,44.4
734013,DR Smith,9,15,1,0,1,60.0,30.162790697674417,40.0
734023,DR Smith,5,6,1,0,1,83.33333333333334,29.681818181818183,38.6
734029,DR Smith,47,28,4,4,2,167.85714285714286,29.133333333333333,23.8
734035,DR Smith,34,17,4,1,1,200.0,29.52173913043478,32.4
734045,DR Smith,24,20,4,0,1,120.0,29.617021276595743,27.8
734047,DR Smith,7,12,0,0,1,58.333333333333336,29.5,23.8
829707,DR Smith,34,31,6,0,1,109.6774193548387,29.040816326530614,23.4
829711,DR Smith,27,27,4,1,0,100.0,29.14,29.2
829723,DR Smith,0,1,0,0,1,0.0,29.098039215686274,25.2
829729,DR Smith,62,32,8,4,1,193.75,28.53846153846154,18.4
829735,DR Smith,40,29,3,2,1,137.93103448275863,29.169811320754718,26.0
829745,DR Smith,39,29,3,3,1,134.48275862068965,29.37037037037037,32.6
829753,DR Smith,26,13,3,2,1,200.0,29.545454545454547,33.6
829765,DR Smith,25,20,3,1,0,125.0,29.482142857142858,33.4
829773,DR Smith,21,20,3,1,1,105.0,29.403508771929825,38.4
829779,DR Smith,0,6,0,0,1,0.0,29.25862068965517,30.2
829789,DR Smith,27,35,4,0,1,77.14285714285715,28.76271186440678,22.2
829797,DR Smith,6,10,1,0,1,60.0,28.733333333333334,19.8
829801,DR Smith,18,24,2,1,1,75.0,28.360655737704917,15.8
829817,DR Smith,0,4,0,0,1,0.0,28.193548387096776,14.4
829821,DR Smith,17,12,3,0,1,141.66666666666669,27.746031746031747,10.2
829823,DR Smith,57,48,9,1,1,118.75,27.578125,13.6
980937,DR Smith,32,22,3,2,1,145.45454545454547,28.03076923076923,19.6
980945,DR Smith,53,30,5,3,1,176.66666666666666,28.09090909090909,24.8
980949,DR Smith,63,39,9,1,1,161.53846153846155,28.46268656716418,31.8
980955,DR Smith,15,19,1,1,1,78.94736842105263,28.970588235294116,44.4
980961,DR Smith,15,14,3,0,1,107.14285714285714,28.768115942028984,44.0
980967,DR Smith,1,9,0,0,1,11.11111111111111,28.571428571428573,35.6
980975,DR Smith,27,19,4,1,1,142.10526315789474,28.183098591549296,29.4
980987,DR Smith,7,6,1,0,1,116.66666666666669,28.166666666666668,24.2
981001,DR Smith,0,1,0,0,1,0.0,27.876712328767123,13.0
981007,DR Smith,37,23,4,2,0,160.8695652173913,27.5,10.0
981013,DR Smith,73,41,5,6,1,178.0487804878049,27.626666666666665,14.4
981017,DR Smith,1,3,0,0,1,33.33333333333333,28.223684210526315,28.8
1082596,DR Smith,37,27,4,1,1,137.03703703703704,27.87012987012987,23.6
1082603,DR Smith,47,31,8,1,1,151.61290322580646,27.987179487179485,29.6
1082606,DR Smith,0,3,0,0,1,0.0,28.227848101265824,39.0
1082610,DR Smith,1,4,0,0,1,25.0,27.875,31.6
1082613,DR Smith,5,4,1,0,1,125.0,27.54320987654321,17.2
1082616,DR Smith,4,4,1,0,1,100.0,27.26829268292683,18.0
1082629,DR Smith,0,1,0,0,1,0.0,26.987951807228917,11.4
1082632,DR Smith,9,4,2,0,0,225.0,26.666666666666668,2.0
1082637,DR Smith,74,39,8,4,1,189.74358974358967,26.458823529411763,3.8
1082640,DR Smith,8,8,1,0,1,100.0,27.011627906976745,18.4
1082643,DR Smith,54,33,7,2,1,163.63636363636363,26.79310344827586,19.0
335991,DS Kulkarni,2,17,0,0,0,11.76470588235294,27.102272727272727,29.0
392212,DS Kulkarni,7,9,0,0,0,77.77777777777779,2.0,0.0
392215,DS Kulkarni,1,4,0,0,1,25.0,4.5,0.0
392225,DS Kulkarni,1,5,0,0,1,20.0,3.3333333333333335,0.0
501251,DS Kulkarni,2,4,0,0,1,50.0,2.75,0.0
548379,DS Kulkarni,10,5,2,0,0,200.0,2.6,2.6
729297,DS Kulkarni,28,19,0,2,1,147.36842105263156,3.8333333333333335,4.2
733989,DS Kulkarni,7,8,1,0,0,87.5,7.285714285714286,8.4
829749,DS Kulkarni,1,2,0,0,1,50.0,7.25,9.6
829819,DS Kulkarni,3,10,0,0,1,30.0,6.555555555555555,9.6
980917,DS Kulkarni,6,3,1,0,0,200.0,6.2,9.8
980955,DS Kulkarni,6,4,0,0,0,150.0,6.181818181818182,9.0
980987,DS Kulkarni,2,3,0,0,1,66.66666666666666,6.166666666666667,4.6
981013,DS Kulkarni,10,4,2,0,1,250.0,5.846153846153846,3.6
981017,DS Kulkarni,3,2,0,0,0,150.0,6.142857142857143,5.4
1082596,DS Kulkarni,1,2,0,0,1,50.0,5.933333333333334,5.4
1136564,DS Kulkarni,3,4,0,0,0,75.0,5.625,4.4
1136575,DS Kulkarni,3,3,0,0,0,100.0,5.470588235294118,3.8
1175359,DS Kulkarni,5,3,1,0,0,166.66666666666669,5.333333333333333,4.0
1216495,DS Kulkarni,3,2,0,0,0,150.0,5.315789473684211,3.0
335984,DS Lehmann,1,2,0,0,1,50.0,5.2,3.0
335987,DS Lehmann,17,17,3,0,1,100.0,1.0,0.0
501199,DT Christian,26,19,1,2,1,136.8421052631579,9.0,0.0
501203,DT Christian,25,13,1,2,1,192.30769230769232,26.0,0.0
501208,DT Christian,0,1,0,0,1,0.0,25.5,0.0
501212,DT Christian,30,14,2,2,1,214.28571428571428,17.0,0.0
501216,DT Christian,8,11,0,0,1,72.72727272727273,20.25,0.0
501224,DT Christian,21,18,1,1,1,116.66666666666669,17.8,17.8
501229,DT Christian,9,12,0,0,1,75.0,18.333333333333332,16.8
501236,DT Christian,1,1,0,0,0,100.0,17.0,13.6
501239,DT Christian,1,3,0,0,1,33.33333333333333,15.0,13.8
501243,DT Christian,27,23,2,0,0,117.3913043478261,13.444444444444445,8.0
501250,DT Christian,10,11,1,0,1,90.9090909090909,14.8,11.8
501256,DT Christian,18,23,0,0,1,78.26086956521739,14.363636363636363,9.6
501259,DT Christian,14,12,1,0,0,116.66666666666669,14.666666666666666,11.4
548311,DT Christian,2,3,0,0,1,66.66666666666666,14.615384615384615,14.0
548314,DT Christian,39,38,1,2,1,102.63157894736842,13.714285714285714,14.2
548321,DT Christian,19,22,1,0,1,86.36363636363636,15.4,16.6
548326,DT Christian,29,19,2,1,0,152.63157894736844,15.625,18.4
548346,DT Christian,5,5,1,0,1,100.0,16.41176470588235,20.6
548352,DT Christian,27,24,2,1,0,112.5,15.777777777777779,18.8
548366,DT Christian,24,11,1,2,1,218.18181818181816,16.36842105263158,23.8
597999,DT Christian,4,14,0,0,1,28.57142857142857,16.75,20.8
598012,DT Christian,2,2,0,0,1,100.0,16.142857142857142,17.8
1082594,DT Christian,17,8,2,1,1,212.5,15.5,12.4
1082607,DT Christian,1,3,0,0,1,33.33333333333333,15.565217391304348,14.8
1082618,DT Christian,8,8,1,0,0,100.0,14.958333333333334,9.6
1082620,DT Christian,16,8,0,2,1,200.0,14.68,6.4
1082629,DT Christian,17,8,1,1,0,212.5,14.73076923076923,8.8
1082631,DT Christian,9,10,0,1,0,90.0,14.814814814814815,11.8
1082634,DT Christian,4,2,1,0,1,200.0,14.607142857142858,10.2
1082642,DT Christian,3,3,0,0,1,100.0,14.241379310344827,10.8
1082650,DT Christian,4,2,0,0,1,200.0,13.866666666666667,9.8
1136562,DT Christian,13,13,0,1,1,100.0,13.548387096774194,7.4
1136582,DT Christian,6,11,0,0,0,54.54545454545454,13.53125,6.6
1136596,DT Christian,7,9,0,0,0,77.77777777777779,13.303030303030303,6.0
1254058,DT Christian,1,3,0,0,1,33.33333333333333,13.117647058823529,6.6
1254063,DT Christian,1,2,0,0,1,50.0,12.771428571428572,6.2
1254076,DT Christian,1,3,0,0,0,33.33333333333333,12.444444444444445,5.6
1254090,DT Christian,0,1,0,0,1,0.0,12.135135135135135,3.2
1254095,DT Christian,1,4,0,0,1,25.0,11.81578947368421,2.0
1254108,DT Christian,1,3,0,0,0,33.33333333333333,11.538461538461538,0.8
1254115,DT Christian,9,8,1,0,0,112.5,11.275,0.8
336006,DT Patil,4,1,1,0,0,400.0,11.21951219512195,2.4
336023,DT Patil,9,12,0,0,1,75.0,4.0,0.0
335996,DW Steyn,1,2,0,0,1,50.0,6.5,0.0
336006,DW Steyn,1,3,0,0,1,33.33333333333333,1.0,0.0
392185,DW Steyn,0,3,0,0,1,0.0,1.0,0.0
